SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,1,1,1.5270719577121736,1,0,0,1,1,1,1,1,1,0.5133505230534289,1.5000526953542663,False,False,False,False,True,False,False,False
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.461069581876912,-1.0012351840112976,False,False,True,False,False,False,False,True
0,0,0,-0.7931549280876836,1,0,1,0,0,1,0,0,0,-0.32453363912289235,-0.6842357634613654,False,False,False,True,False,False,False,True
0,0,0,-1.2816237461508113,0,0,0,0,0,0,0,0,1,-1.3283354571757127,-0.9994789545345668,False,False,False,False,False,False,False,True
1,0,0,-0.9559778674420595,1,0,0,0,1,0,0,0,0,0.3507512202944595,-0.7305563159101436,False,True,False,False,False,True,False,False
0,0,0,1.2828375486806096,1,1,1,1,0,0,0,0,1,0.642766294637098,1.3117848954487108,True,True,False,True,False,True,False,False
0,0,0,-1.2002122764736234,1,1,0,0,0,1,1,0,1,0.010620025747636104,-0.9182533412357614,True,False,False,False,False,False,False,True
1,0,1,-0.8745663977648716,1,0,0,1,0,1,0,0,1,-0.3444437578280723,-0.7464282398060994,True,False,False,False,False,False,True,False
0,0,0,0.7536629957788878,0,0,1,0,0,1,0,1,1,-0.6795974226986006,-0.052585879286628195,True,False,False,False,False,True,False,False
0,1,0,1.2828375486806096,1,1,1,0,0,0,1,0,1,0.04048520380540615,0.9181480111079326,True,False,False,True,False,True,False,False
0,0,0,-0.7931549280876836,1,0,0,0,0,0,0,0,1,-1.480979700582092,-0.8894950835542925,False,False,True,False,False,False,False,True
0,0,0,-0.6303319887333076,1,0,0,0,0,0,0,0,1,0.16824179883031035,-0.5079103239975803,False,True,False,False,False,False,True,False
0,1,1,-0.6303319887333076,1,1,1,0,1,0,1,0,1,0.17985603474166512,-0.4828181953487871,True,False,False,True,False,False,False,False
0,0,0,-0.019745966154397852,0,0,1,0,0,0,0,0,0,-1.1541219185053884,-0.6031199145048557,False,False,False,True,False,False,False,True
0,1,0,1.5270719577121736,1,0,1,1,0,1,0,1,0,0.10021555992094577,1.0374179454464216,True,False,False,False,True,False,False,True
0,0,0,-1.2816237461508113,1,0,0,0,0,0,1,0,1,0.4851445215544238,-0.9754844693087305,True,True,False,False,False,False,True,False
0,1,1,0.5094285867473239,1,1,0,1,1,0,0,1,1,0.9978300782128064,0.9077643043267611,True,True,False,True,False,True,False,False
0,0,0,0.46872285190873,1,1,0,1,1,0,0,0,1,0.659358060224748,0.6854695583095439,False,True,False,False,False,False,False,False
0,1,1,-0.8338606629262776,1,1,0,0,0,0,0,0,0,-1.3167212212643575,-0.8898024237127204,False,False,True,False,True,True,False,False
0,1,0,1.5677776925507676,1,0,0,0,0,0,0,0,0,-1.4959122896109767,-0.40468793650272006,False,False,True,False,True,True,False,False
0,1,0,-1.2409180113122174,1,0,0,0,1,0,0,0,0,0.38061639835222955,-0.9437625743852781,True,True,False,False,False,False,True,False
0,1,1,-0.9559778674420595,1,0,1,1,1,1,0,0,0,0.0023241429538111433,-0.7192944943906066,False,False,False,False,False,False,False,True
0,0,0,-1.0373893371192475,0,0,0,0,0,0,0,0,0,-1.3233579274994176,-0.927012535750957,False,False,False,False,False,False,False,False
0,0,0,-0.5896262538947137,1,0,0,0,0,1,0,0,1,0.36402463276457964,-0.40756376227086694,True,True,False,False,False,False,False,False
0,0,0,-1.1595065416350294,1,1,0,0,0,0,0,0,1,0.2412455674159701,-0.8762575038734332,True,True,False,False,False,False,False,False
0,0,0,-0.7117434584104956,1,0,0,0,0,0,0,0,0,-1.5042081724048018,-0.8789577066939069,False,False,True,False,False,False,False,True
0,1,0,1.4863662228735797,1,1,1,0,0,0,1,1,0,1.135541732590301,2.0082616001832783,False,True,False,False,True,False,False,False
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-0.6795974226986006,-0.9908953829670445,False,False,False,False,False,False,False,True
0,0,0,-1.2816237461508113,1,1,0,0,0,0,1,0,1,0.6543805305484532,-0.9732452767258986,True,True,False,False,False,False,False,True
0,0,0,-1.0373893371192475,0,0,0,0,0,0,0,0,1,-1.3465863993221274,-0.9441796788860018,True,False,False,True,False,True,False,False
0,1,1,1.0386031396490458,0,0,1,0,1,1,1,1,0,-0.17188939571651304,0.5808860929702171,False,False,False,False,True,False,False,True
0,0,0,0.5094285867473239,1,1,1,1,1,1,1,1,1,1.6830699969827483,1.239977062718875,False,True,False,False,False,False,True,False
0,0,0,0.14307697319997809,1,0,1,1,1,1,1,0,1,0.3789572217934642,0.13392569114219616,False,False,False,True,False,False,False,True
1,1,0,-0.22327464034736777,1,1,0,1,1,1,1,1,1,0.659358060224748,0.0036134639687614785,True,False,False,False,False,False,False,False
1,1,0,1.3235432835192036,1,1,0,1,1,0,1,1,1,1.3080960947018598,1.8779493730098435,True,True,False,False,False,False,True,False
1,1,0,1.6084834273893616,1,1,1,1,1,1,1,1,1,1.696343409452868,2.6798217992167257,True,True,False,False,True,False,False,False
0,1,0,-0.7117434584104956,1,1,0,0,0,0,0,0,0,-1.3183803978231226,-0.8401011295212352,False,False,True,False,True,False,False,True
0,0,0,-1.2409180113122174,1,0,0,0,0,1,1,1,0,0.1781968581829002,-0.9522802873474231,True,False,False,False,False,False,True,False
0,0,0,1.2828375486806096,1,1,0,0,1,0,1,1,1,1.1654069106480704,1.7355411153154243,False,True,False,True,False,True,False,False
0,0,0,-0.7931549280876836,1,1,1,0,0,0,1,1,1,1.1753619700006603,-0.41379837691326177,False,True,False,False,False,False,True,False
0,1,1,1.5270719577121736,1,0,1,1,1,0,1,1,1,0.505054640259604,1.4483756430014585,True,False,False,False,True,True,False,False
0,0,0,-1.2816237461508113,1,1,0,0,1,0,0,0,0,-0.35108046406313215,-0.9865487150121354,True,False,False,False,False,False,True,False
0,0,0,-0.5082147842175256,1,1,0,0,1,0,1,0,1,0.8551408941590172,-0.22829663843355757,True,True,False,False,False,True,False,False
0,0,0,1.0793088744876398,1,1,0,0,0,0,0,0,0,-1.3432680462045974,-0.35485492510048,False,False,True,False,True,False,True,False
1,1,0,-0.06045170099299184,1,1,1,0,0,0,1,0,0,0.8136614801898924,0.22230793955868014,True,True,False,False,False,False,True,False
0,0,0,0.14307697319997809,1,0,0,1,0,1,0,1,1,0.01559755542393127,0.08652944813892034,True,False,False,True,False,False,False,True
0,0,0,-1.2816237461508113,1,0,0,0,0,0,1,1,1,0.8020472442785371,-0.9712914714330355,True,True,False,False,False,False,True,False
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.4876164068171518,-1.001586429906644,True,False,True,False,False,False,False,True
0,0,0,-0.9559778674420595,1,0,0,0,0,0,0,0,0,-1.5224591145512167,-0.9411940887755591,False,False,True,False,False,False,False,True
0,1,1,0.8757802002946699,1,1,0,0,0,0,0,0,1,-1.3333129868520075,-0.4211306349786133,False,False,True,True,False,False,False,False
0,1,1,1.1607203441648277,1,0,0,0,0,0,0,0,1,-1.5108448786398618,-0.4912041911001774,False,False,True,False,False,False,False,True
0,0,0,-1.1188008067964355,1,1,0,0,0,0,0,0,1,0.36402463276457964,-0.8533387092020945,True,True,False,False,False,False,False,False
0,1,1,0.346605647392948,1,1,1,1,1,0,1,0,1,0.3192268656779245,0.317100425565232,True,False,False,False,False,True,False,False
0,1,0,1.6084834273893616,1,0,1,1,1,1,1,1,0,0.6477438243133932,1.6384655309891225,True,False,False,False,True,False,False,True
0,0,0,-0.22327464034736777,1,0,0,0,0,0,0,0,1,0.1367174442137754,-0.22307185574028304,True,True,False,False,False,False,False,True
0,0,0,0.1023712383613841,1,0,0,0,0,0,1,0,0,-0.3295111687991873,-0.12766468941687542,True,False,False,False,False,False,False,True
1,0,0,-0.6710377235719016,1,1,0,0,0,0,1,1,1,1.0359911390644014,-0.33900495407298337,False,True,False,False,False,False,True,False
0,0,0,-0.6303319887333076,1,0,0,0,0,0,0,0,0,-1.4925939364934466,-0.8740402641590604,True,False,True,True,False,False,False,True
0,1,1,1.2014260790034217,1,1,0,0,0,0,0,0,0,-1.3316538102932427,-0.36225304177120904,True,False,True,True,False,False,False,False
1,0,0,-1.2816237461508113,1,1,0,0,0,0,0,0,1,0.23792721429843983,-0.9787554467091419,False,True,False,False,False,False,True,False
0,0,0,-0.7931549280876836,1,0,0,1,0,0,0,0,1,0.32254521879545484,-0.5861723000544022,False,True,False,True,False,False,False,True
0,0,0,-0.9152721326034655,1,1,0,0,0,0,0,0,1,0.3258635719129846,-0.6593192577602454,False,True,False,False,False,False,True,False
0,1,1,-1.1595065416350294,1,1,0,0,0,0,0,0,0,-0.46722282317668157,-0.9052352902394933,False,False,False,False,False,False,False,True
0,0,0,-0.9152721326034655,1,0,0,0,0,0,0,0,0,-1.4793205240233267,-0.9330056688403011,True,False,True,True,False,False,False,True
0,1,1,0.387311382231542,1,1,0,0,0,0,1,1,1,0.9712832532725666,0.8276143815824534,False,True,False,False,False,False,True,False
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.4925939364934466,-1.0016522885120214,False,False,True,False,False,True,False,False
0,1,1,1.4049547531963917,1,1,0,1,1,0,0,0,0,0.7456352412805278,1.5882812736915362,True,True,False,True,False,False,True,False
0,1,1,1.2014260790034217,1,0,0,0,0,0,0,0,0,-1.4892755833759168,-0.4554868741171621,True,False,True,False,True,True,False,False
1,0,0,-0.5896262538947137,1,1,0,0,1,1,1,0,0,0.9613281939199768,-0.24473933690945082,True,True,False,False,False,False,False,False
0,0,0,-0.8338606629262776,1,0,0,1,0,0,0,1,1,0.6527213539896879,-0.5637364684891647,False,True,False,False,False,False,True,False
0,0,1,-0.9559778674420595,1,0,0,1,0,0,0,0,1,-0.49211047155815646,-0.7978857634743155,True,False,False,False,False,False,True,False
0,1,0,1.6084834273893616,1,1,0,0,0,0,0,0,0,-1.3001294556767078,-0.19192073539676818,True,False,True,False,True,True,False,False
0,0,0,1.0793088744876398,1,0,0,0,0,0,0,0,1,-1.4842980536996218,-0.48692338175064576,True,False,True,False,True,False,False,False
0,0,0,-0.10115743583158582,1,1,1,0,1,0,1,1,1,0.4768486387605988,0.055224657716191485,False,False,False,True,False,True,False,False
0,0,0,1.5270719577121736,1,1,0,1,0,0,1,1,0,1.127245849796476,1.992126241865813,False,True,False,True,False,False,True,False
0,1,1,1.4863662228735797,1,0,0,0,0,0,0,0,0,-1.4859572302583868,-0.42317225174531303,False,False,True,False,True,False,False,False
0,1,1,0.590840056424512,1,0,0,0,0,0,0,0,0,-1.4892755833759168,-0.5640218557791334,False,False,True,False,True,True,False,False
0,0,0,-0.8338606629262776,1,0,0,0,0,1,1,0,1,-0.17023021915774814,-0.6908655297360247,True,False,False,True,False,False,True,False
0,1,0,0.387311382231542,1,1,0,0,1,1,0,0,1,0.642766294637098,0.565101980548098,False,True,False,False,False,False,True,False
0,1,0,1.0793088744876398,1,1,0,0,1,0,1,1,1,1.1471559685016557,1.606853400407966,True,True,False,True,False,False,False,False
1,0,0,0.5094285867473239,1,1,0,0,1,0,1,1,1,1.2350923261162006,1.0686788301322323,False,True,False,True,False,False,False,False
0,1,0,-0.9152721326034655,1,0,0,0,0,0,0,0,1,0.1781968581829002,-0.6862993330965242,True,True,False,False,False,False,True,False
0,1,1,0.6722515261016999,1,0,0,1,1,0,1,1,0,0.4337100482327091,0.6686317082013861,False,False,False,True,False,True,False,False
0,1,1,1.0386031396490458,1,1,0,0,0,0,0,0,0,-1.3200395743818876,-0.34747876129821004,False,False,True,False,True,True,False,False
1,0,0,-0.4675090493789317,1,0,0,0,1,0,1,0,1,-0.16193433636392318,-0.4676707161119829,True,False,False,False,False,False,False,False
0,0,0,-1.0373893371192475,1,1,0,0,0,0,0,0,1,0.3457736906181643,-0.7624977395181873,False,True,False,False,False,False,True,False
0,0,1,-0.1825689055087738,1,0,0,1,0,1,0,0,1,-0.34942128750436724,-0.3445370769246858,True,False,False,True,False,True,False,False
1,1,0,-0.019745966154397852,1,1,0,0,1,1,1,1,1,1.326347036848275,0.461111242657168,True,True,False,False,False,False,True,False
0,0,0,0.5501343215859179,1,1,0,0,1,0,1,1,1,1.2002496183821352,1.0419182834805445,False,True,False,True,False,False,True,False
0,0,0,-0.8338606629262776,1,1,0,0,0,0,1,1,1,1.0326727859468712,-0.5063297174685225,True,True,False,False,False,False,True,False
0,1,0,-0.9559778674420595,1,0,0,0,0,0,1,1,0,0.8136614801898924,-0.6358516413774283,False,True,False,False,False,False,True,False
0,0,0,-0.8745663977648716,1,0,0,0,0,1,0,0,1,0.29599839385521454,-0.6037345948217115,True,True,False,False,False,False,True,False
0,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,0,-1.4793205240233267,-0.9958347783703503,True,False,True,False,False,False,False,True
0,0,0,-1.2409180113122174,1,0,0,0,1,0,0,1,1,0.6942007679588127,-0.9369571851629457,True,True,False,False,False,False,True,False
0,1,0,0.8757802002946699,1,1,0,1,1,1,1,1,0,1.5071972817536587,1.577019452171999,False,True,False,True,False,False,True,False
0,0,0,-0.3453918448631497,1,0,1,0,0,0,1,1,1,0.9845566657426863,-0.007977650577662681,False,True,False,False,False,False,True,False
0,0,0,-1.2002122764736234,1,0,0,0,0,0,0,0,1,0.16326426915401518,-0.922665867796048,False,True,False,False,False,False,True,False
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.6364588321707109,-0.9903246083871069,True,False,False,False,False,False,True,False
0,1,1,0.346605647392948,1,1,0,1,1,0,1,0,0,0.11846650206736059,0.23648949258328228,True,False,False,True,False,False,False,False
0,1,0,0.26519417771576004,0,0,1,0,1,0,1,1,0,-0.29964599074141746,-0.05135651865291666,False,False,False,False,False,False,True,False
0,1,1,-1.0780950719578415,1,0,0,0,0,0,0,0,0,-1.5091857020810966,-0.9605784716249768,True,False,True,True,False,False,False,True
0,1,1,0.387311382231542,1,1,0,0,0,0,0,0,0,-1.393043342967547,-0.5650975463336311,False,False,True,False,True,False,True,False
1,1,1,-0.019745966154397852,1,1,0,1,0,0,1,1,1,1.1770211465594258,0.4023214609236002,False,True,False,False,False,False,True,False
0,0,1,-1.2409180113122174,1,0,0,1,0,0,0,0,0,-0.44399435135397186,-0.9637835904200108,False,False,False,False,False,False,False,True
1,1,0,1.0793088744876398,0,0,1,0,1,1,1,1,1,-0.029200211662723803,0.6961386523806843,True,False,False,False,True,True,False,False
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,1,1,0.5266239355235486,-0.974935647597252,True,True,False,False,False,False,True,False
0,1,1,-0.7117434584104956,1,0,0,0,0,0,0,0,0,-1.497571466169742,-0.8905707741087902,False,False,True,False,False,False,False,True
0,0,0,-0.9152721326034655,1,0,0,0,0,0,0,0,1,-1.4511145225243218,-0.9126553597786816,False,False,True,False,False,False,True,False
0,0,0,-1.0373893371192475,1,0,0,0,0,0,0,0,1,0.16326426915401518,-0.7840993620819777,False,True,False,False,False,False,False,False
1,0,0,-0.38609757970174374,1,1,0,0,1,0,0,0,1,0.4785078153193637,-0.20460949336614917,False,True,False,False,False,False,False,True
0,0,0,1.4863662228735797,1,0,0,0,0,0,0,0,0,-1.4925939364934466,-0.3960165534613611,True,False,True,False,True,True,False,False
1,0,0,-0.38609757970174374,1,0,1,0,0,0,0,0,1,0.34743286717692967,-0.288798743906938,False,True,False,False,False,False,False,False
0,0,0,0.30589991255435406,1,1,0,0,1,1,1,1,1,0.5249647589647837,0.3983699446009556,False,False,False,True,False,False,False,True
0,0,0,-1.0780950719578415,1,0,1,0,1,1,1,1,1,0.5083729933771337,-0.793780577072457,True,False,False,False,True,False,False,True
0,0,0,0.5501343215859179,1,1,1,1,0,0,0,1,1,0.9546914876849167,0.8137840744531973,True,True,False,False,False,False,True,False
0,1,1,1.4456604880349857,1,0,0,0,0,0,0,0,1,-1.5125040551986266,-0.44286397475315853,False,False,True,False,True,False,False,False
0,1,1,0.346605647392948,1,1,0,1,1,1,1,1,1,1.465717867784534,0.9452598036549663,False,True,False,True,False,False,False,False
0,0,0,0.26519417771576004,0,0,1,1,0,1,0,0,0,-0.7891030755770901,-0.2636188037843083,False,False,False,True,False,False,False,False
0,1,0,-0.4675090493789317,1,0,0,0,0,0,1,0,0,-0.34278458126930716,-0.516384131222807,True,False,False,False,False,False,False,False
0,0,0,0.18378270803857208,1,0,0,0,0,0,0,0,1,0.17985603474166512,0.11045807475937923,True,True,False,False,False,False,False,True
0,0,0,1.1200146093262338,1,0,0,1,1,0,1,1,1,1.152133498177951,1.5980503001558521,False,True,False,False,True,False,True,False
0,1,1,0.14307697319997809,1,1,1,1,1,1,1,1,1,0.928144662744677,0.4732731317835296,False,False,False,False,True,True,False,False
0,1,1,0.1023712383613841,1,0,1,0,1,1,1,1,1,1.3927140991988747,0.638885571439256,False,True,False,False,False,False,True,False
0,1,1,1.6084834273893616,1,1,1,1,0,1,1,0,0,1.1604293809717758,2.1735008410751995,False,True,False,False,True,False,False,False
0,1,0,1.6084834273893616,1,1,1,1,1,1,1,1,1,0.8003880677197722,1.7356508796577201,True,False,False,False,True,False,False,False
0,1,0,-1.0373893371192475,1,0,0,0,0,0,0,0,1,0.14667250356636527,-0.8123527037888866,True,True,False,False,False,False,True,False
1,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.18815191753549007,-0.979414032762916,False,True,False,False,False,False,False,True
0,0,0,1.3642490183577978,1,0,0,0,0,0,0,0,0,-1.5008898192872717,-0.45992135354590774,True,False,True,False,True,False,False,False
0,0,0,-0.06045170099299184,1,0,0,0,1,1,1,1,0,1.145496791942891,0.35501302939416085,True,True,False,False,True,False,False,False
0,0,0,-1.0373893371192475,1,1,0,0,0,0,1,1,1,0.9596690173612115,-0.7313466191746726,True,True,False,False,False,False,True,False
1,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,1,0.17487850506537042,-0.9595027810704791,False,True,False,False,False,False,False,False
0,0,0,0.8757802002946699,1,1,0,1,1,0,1,0,1,0.9895341954189815,1.2383305975844399,False,True,False,True,False,False,False,False
0,0,0,-1.2816237461508113,1,1,0,0,0,0,0,0,1,-1.3565414586747175,-0.9998521532983721,True,False,True,False,False,False,False,True
0,1,1,1.5677776925507676,1,0,0,1,0,1,1,1,1,0.2794066282675646,1.2527097264251743,True,False,False,False,True,True,False,False
0,0,0,-1.1595065416350294,1,0,0,0,0,0,0,0,0,-1.4677062881119718,-0.9783383422084182,True,False,True,False,False,False,False,True
0,0,0,-1.2002122764736234,1,0,0,0,0,0,1,0,1,0.48016699187812906,-0.9029960976566614,False,True,False,False,False,False,True,False
0,0,1,-0.6303319887333076,1,0,0,0,0,0,1,1,1,-0.007630916398778715,-0.5304778727735727,False,False,False,False,False,False,False,True
0,0,0,0.7943687306174818,1,1,1,0,0,1,1,1,1,0.4917812277894838,0.8414446887117094,True,False,False,False,True,True,False,False
0,1,1,-1.2409180113122174,1,0,0,0,0,0,0,0,0,-1.480979700582092,-0.9964055529502877,False,False,True,True,False,False,False,True
0,1,0,-0.7524491932490895,1,0,1,1,0,1,1,1,0,1.3611897445823398,-0.41816699773662985,False,True,False,True,False,False,False,True
0,1,1,-0.9152721326034655,1,1,1,1,0,0,1,0,0,0.1781968581829002,-0.7135428428543127,False,False,False,True,False,False,True,False
0,0,0,-1.2409180113122174,1,0,0,0,0,0,0,0,0,-1.4826388771408567,-0.9942541718412923,True,False,True,False,False,False,False,True
0,1,1,0.9978974048104517,1,0,1,1,0,1,0,0,0,-0.17686692539280796,0.5304164483826622,True,False,False,True,False,False,False,True
1,1,0,-0.7931549280876836,1,0,0,0,0,0,0,0,0,0.18317438785919538,-0.6376078708541593,True,True,False,False,False,False,False,False
1,0,0,1.2828375486806096,1,1,0,0,1,1,1,1,0,1.233433149557435,1.9260481078038119,True,True,False,True,False,False,True,False
0,0,0,0.9978974048104517,0,0,1,0,1,1,0,0,1,-0.790762252135855,-0.018910179070312744,False,False,False,True,False,True,False,False
0,1,1,1.5677776925507676,1,0,0,0,1,0,0,0,0,0.3690021624408743,1.3765019516662453,False,True,False,False,True,False,True,False
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,0.18815191753549007,-0.979414032762916,True,True,False,False,False,False,False,True
0,0,0,-1.2816237461508113,1,1,0,0,0,0,0,0,1,0.3374778078243394,-0.9774382746015937,False,True,False,False,False,False,True,False
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-0.6746198930223056,-0.990829524361667,True,False,False,False,False,False,False,True
1,1,0,0.8350744654560759,1,1,0,0,0,0,1,1,1,1.026036079711811,1.1920100451356617,False,True,False,True,False,True,False,False
0,0,0,-1.2816237461508113,1,1,0,0,0,0,0,1,1,-0.15861598324639314,-0.9840021822708754,False,False,False,False,False,False,True,False
1,1,0,1.1200146093262338,1,0,0,1,1,0,1,1,1,1.095721495179941,1.5655381019678707,True,True,False,True,False,False,True,False
0,1,0,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-0.6613464805521857,-0.9906539014139939,False,False,False,False,False,False,True,False
0,0,1,-0.6710377235719016,1,0,0,0,0,0,1,0,1,0.5332606417586087,-0.4343023560540953,False,True,False,False,False,False,True,False
0,0,0,1.5270719577121736,1,0,0,0,0,0,0,0,0,-1.5008898192872717,-0.4214160222685821,False,False,True,True,False,False,False,False
0,1,0,1.3642490183577978,1,1,1,1,0,1,0,0,0,0.7987288911610074,1.579412314834045,False,True,False,True,False,False,True,False
0,0,0,-0.30468611002455576,1,0,1,1,0,0,0,0,1,0.4950995809070136,-0.12555721404479833,False,True,False,False,False,False,False,False
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.5191407614336867,-1.0020035344073674,False,False,True,False,False,False,False,True
0,0,0,0.18378270803857208,1,1,1,1,1,1,0,0,0,0.08362379433329585,0.06233738709695186,True,False,False,True,False,False,True,False
0,0,1,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-1.5091857020810966,-1.0018718171966128,True,False,True,False,False,False,False,True
0,0,0,-1.1595065416350294,1,0,0,0,0,0,0,1,1,0.47187110908430413,-0.8711205326539951,False,True,False,False,False,False,True,False
0,0,0,-1.2002122764736234,1,0,0,0,0,0,0,0,0,-0.6746198930223056,-0.9565391438284957,False,False,False,False,False,False,True,False
0,0,0,-0.1418631706701798,1,1,1,0,0,0,0,1,1,0.03882602724664078,-0.17086793454445617,False,False,False,False,False,False,True,False
0,1,0,1.1607203441648277,1,1,1,0,1,1,0,1,0,0.3457736906181643,1.0660225330486768,True,False,False,False,True,True,False,False
1,1,0,1.6084834273893616,1,1,1,1,1,1,1,1,1,1.719571881275578,2.623688314566713,False,True,False,False,True,True,False,False
0,1,1,1.4456604880349857,1,0,1,1,1,0,1,1,1,1.27159421040903,2.095655969519101,True,True,False,False,True,True,False,False
0,0,0,-1.2816237461508113,1,0,0,0,0,0,0,0,0,-1.4859572302583868,-1.0015644770381849,True,False,True,False,False,False,False,True
0,1,1,0.7536629957788878,1,0,0,0,0,0,0,0,0,-1.5058673489635668,-0.533265887067883,True,False,True,False,True,True,False,False
0,0,0,-0.9966836022806536,1,1,1,0,0,1,1,1,1,1.27491256352656,-0.6383981741186882,False,True,False,False,False,False,False,False
0,0,0,1.4863662228735797,1,1,1,1,1,0,1,1,1,1.497242222401069,2.2521140630273675,True,True,False,False,True,True,False,False
0,0,0,-0.7524491932490895,1,0,0,0,0,0,0,0,0,-1.5125040551986266,-0.8678056495166656,True,False,True,True,False,False,False,True
0,1,0,1.2014260790034217,1,1,0,0,1,0,1,1,1,1.2085455011759603,1.6962454807735698,False,True,False,False,False,False,True,False
1,0,0,0.7129572609402939,1,1,1,1,0,0,0,0,1,0.6129011165793284,0.795738816579787,False,True,False,False,False,False,True,False
0,1,0,1.5677776925507676,1,0,1,1,1,1,1,1,1,0.659358060224748,1.644173276788498,False,False,False,True,False,False,False,False
0,0,0,0.22448844287716607,1,0,0,0,1,1,0,1,1,-0.08727139121949852,0.023480809924280092,True,False,False,True,False,False,False,True
1,1,0,1.0386031396490458,1,1,0,0,1,0,1,1,1,1.1206091435614158,1.5416533810843303,True,True,False,False,False,False,True,False
0,0,0,0.631545791263106,1,1,0,0,0,0,0,0,0,-1.3465863993221274,-0.5126521435847538,False,False,True,True,False,False,False,False
0,0,0,-1.2409180113122174,0,0,0,1,1,1,0,0,1,-0.8139907239585651,-0.976538206994769,True,False,False,False,False,True,False,False
0,1,1,-0.1418631706701798,1,0,1,0,0,0,0,1,1,-0.15695680668762801,-0.20511440934070926,True,False,False,False,False,False,False,True
0,1,1,1.3642490183577978,1,0,1,1,0,1,0,0,1,-0.2233238690382277,0.6627483394543376,False,False,False,False,True,True,False,False
0,1,0,1.3642490183577978,1,1,0,1,0,1,1,1,1,1.29814103534927,2.014693790641805,True,True,False,True,False,False,True,False
0,1,1,0.8757802002946699,0,0,0,0,1,1,0,1,0,-0.6281629493768859,0.05388553274018427,True,False,False,False,True,True,False,False
0,1,1,1.3642490183577978,1,0,1,0,0,0,1,0,1,-0.17188939571651304,0.7444130101223257,False,False,False,False,True,False,True,False
0,0,0,-0.5896262538947137,1,0,0,0,0,0,0,0,0,-1.4876164068171518,-0.8339762792211362,True,False,True,True,False,False,False,True
0,0,0,-1.2409180113122174,0,0,0,0,0,0,0,1,1,-1.003136851657774,-0.9830801617955918,False,False,False,False,False,False,True,False
0,0,0,-1.2002122764736234,1,0,0,0,0,0,0,0,0,-1.5042081724048018,-0.9834753134278563,True,False,True,True,False,False,False,True
1,0,0,-1.2816237461508113,0,0,0,0,0,0,0,0,1,-1.3216987509406526,-0.9993911430607303,True,False,False,False,False,False,True,False
0,1,1,-1.2816237461508113,1,0,0,0,0,0,0,0,1,-1.5241182911099815,-1.002069393012745,False,False,True,False,False,False,False,True
0,1,0,0.6722515261016999,1,0,0,1,0,0,1,0,1,0.6759498258123978,0.8766351368517052,True,True,False,False,False,True,False,False
0,1,1,1.6084834273893616,1,1,1,0,1,1,1,1,1,0.695859944517578,1.6725583357061615,False,False,False,False,True,True,False,False
0,1,1,-1.2409180113122174,1,0,0,0,0,0,0,0,1,-0.6779382461398357,-0.9708743669323118,True,False,False,False,False,False,True,False
0,1,0,-0.8745663977648716,1,0,0,0,0,0,0,0,1,-1.472683817788267,-0.9292078225968706,True,False,True,True,False,False,False,True
0,1,1,-1.2002122764736234,1,0,0,0,0,0,0,0,0,-1.5141632317573919,-0.9863950449329215,False,False,True,False,False,False,False,True
0,1,1,0.020959768684196134,1,1,0,1,1,1,0,0,0,0.7854554786908873,0.25789353933094045,False,True,False,False,False,True,False,False
0,0,1,-0.9966836022806536,0,0,0,0,0,0,0,0,0,-1.3084253384705327,-0.915926337179093,True,False,False,False,False,False,False,True
0,0,0,1.2421318138420157,1,1,1,1,1,0,1,0,0,1.097380671738706,1.7198448143671416,False,True,False,False,True,True,False,False
0,0,1,-0.8745663977648716,1,0,0,0,0,0,0,0,0,-1.4876164068171518,-0.9132261343586192,False,False,True,False,False,True,False,False
0,1,1,0.14307697319997809,0,0,1,0,1,1,0,0,0,-0.8056948411647401,-0.33103606282231685,False,False,False,False,True,True,False,False
0,1,1,-0.9966836022806536,1,0,0,0,1,0,1,1,1,0.9895341954189815,-0.6769254582644729,True,True,False,False,False,False,True,False
1,0,0,-0.9152721326034655,0,0,0,0,0,0,0,1,1,-1.003136851657774,-0.8656103626707519,False,False,False,False,False,False,True,False
0,0,0,-1.2002122764736234,1,1,0,0,0,0,0,0,1,0.3374778078243394,-0.8915586531894514,False,True,False,False,False,True,False,False
